id,text,class
28865JZL,Nhà trường chỉ quan tâm đến tiền bạc,1
28866NKQ,Học phí cao ngất ngưởng,1
28867PGD,Thật đáng buồn khi phải học trong một môi trường giáo dục như thế này,0
28868WNR,Tôi hoàn toàn thất vọng về chính sách tài chính của nhà trường,0
28869MVH,Học phí cao ngất trời,1
28870TYY,Điều kiện học tập tồi tàn,1
28871QFK,Đây là sự bất công,1
28872MDX,Học phí như vậy thì sinh viên nghèo khó làm sao theo học nổi,0
28873ONO,Tôi căm ghét chính sách học phí vô lý và bất công này,0
28874IBV,Chính sách học phí này cần được xem xét lại ngay lập tức,0
28875CEY,Tôi rất phẫn nộ vì phải trả số tiền học phí quá cao,0
28876HHX,Chất lượng giảng dạy không tương xứng với mức học phí,0
28877DXL,Tôi cảm thấy bị lừa gạt vì chất lượng giảng dạy quá kém,0
28878QIR,Nhà trường nên giảm học phí xuống,1
28879NPL,Trường học chỉ biết vơ vét tiền của sinh viên,1
28880LFF,Học phí tăng chóng mặt,1
28881ESL,Đã nghèo lại còn bị vắt kiệt sức bởi những khoản phí vô lý!,0
28882OKY,Đây là trò lừa đảo trắng trợn,1
28883HWL,Tôi căm phẫn vì sự bất công này,1
28884DIR,Nhà trường tham lam,1
28885SDM,Tôi cảm thấy bị lừa dối,1
28886HQI,Hệ thống học phí này là một trò hề,1
28887GCT,Tôi sẽ không bao giờ quên sự bất công mà nhà trường gây ra!,0
28888UJV,Đây là sự tráo trở,1
28889TWM,Học phí như thế này thì chỉ có người giàu mới theo học được!,0
28890GYQ,Tôi rất tức giận vì sự vô trách nhiệm của nhà trường!,0
28891LTA,Học phí tăng vọt trong khi chất lượng giảng dạy thì tồi tệ!,0
28892PEW,Nhà trường đang kiếm tiền trên nỗi khổ của sinh viên nghèo!,0
28893SFY,Tôi cảm thấy bị coi thường và xúc phạm bởi chính sách học phí này!,0
28894OJU,Học phí cao ngất ngưởng,1
28895HAR,Tôi thà tự học ở nhà còn hơn phải trả học phí đắt đỏ này!,0
28896MPD,Học phí quá cao,1
28897TOE,Tôi đang bị dồn vào đường cùng vì học phí quá đắt!,0
28898UTK,Nhà trường không quan tâm đến hoàn cảnh khó khăn của sinh viên!,0
28899LRS,Tôi sẽ đấu tranh đến cùng để đòi lại quyền lợi của mình!,0
28900KHN,Nhà trường phải chịu trách nhiệm về những thiệt hại này!,0
28901PWI,Học phí tăng phi mã,1
28902GIN,Đây là một trò chơi đen tối,1
28903ICO,Tôi sẽ không ngần ngại đấu tranh cho quyền lợi của mình!,0
28904YUU,Tiền đâu mà đóng học phí khi cuộc sống đã khó khăn!,0
28905JIZ,Nhà trường chỉ quan tâm đến tiền,1
28906XNK,Học phí quá cao,1
28907VGO,Nhà trường cần phải chịu trách nhiệm về hành động này!,0
28908MIJ,Học phí đắt đỏ nhưng chất lượng giảng dạy thì rất tệ!,0
28909PRF,Tôi không còn lời nào để diễn tả sự phẫn nộ của mình!,0
28910QCR,Tôi quyết tâm sẽ không chịu đựng sự bất công này nữa!,0
28911VII,Nhà trường chỉ biết vòi tiền,1
28912NGE,Học phí tăng chóng mặt,1
28913BJJ,Chính sách tài chính của trường thật sự quá tàn nhẫn,0
28914SAR,Tôi đang bị ép buộc phải bỏ học vì học phí quá cao,0
28915ZTC,Nhà trường chỉ quan tâm đến tiền,1
28916MOZ,Thật bất công khi học phí quá đắt đỏ so với chất lượng,0
28917VIA,Tôi căm thù những khoản phí vô lý mà nhà trường thu,0
28918BHH,Học phí đắt đỏ khiến tôi phải làm thêm đến kiệt sức,0
28919KQO,Tôi ghét cái cách nhà trường vơ vét tiền của sinh viên,0
28920UNH,Tôi thấy mình bị lừa dối khi nộp học phí cao ngất ngưởng,0
28921PHX,Học phí như một con quái vật hút cạn tiền bạc của gia đình tôi,0
28922ZCX,Nhà trường không xứng đáng với số tiền học phí tôi đã đóng,0
28923VAD,Đây là sự tráo trở và vô trách nhiệm của nhà trường,0
28924VQH,Tôi cảm thấy bị lừa đảo bởi chính sách tài chính này,0
28925PWW,Học phí quá đắt đỏ,1
28926PRY,Nhà trường đang giết chết ước mơ của biết bao sinh viên,0
28927PYO,Tôi nguyền rủa những kẻ tham lam đang điều hành trường này,0
28928UBN,Đây là một sự nhục nhã đối với sinh viên chúng tôi,0
28929FJK,Tôi muốn đốt cháy tất cả những hóa đơn học phí này,0
28930EJV,Hệ thống tài chính của trường này thật sự bất công,0
28931YCB,Tôi hận những người đã thiết lập chính sách học phí này,0
28932MBX,Nhà trường chỉ biết kiếm tiền mà không quan tâm đến sinh viên,0
28933XKI,Tôi cảm thấy bị phản bội bởi chính ngôi trường này,0
28934RRK,Sự bất công này sẽ mãi mãi khắc sâu trong lòng tôi,0
28935UTB,Tôi cảm thấy tuyệt vọng và bất lực trước tình cảnh này,0
28936UDZ,Tôi nguyền rủa những kẻ đã đặt ra chính sách học phí này,0
28937JRG,Tôi cảm thấy bị xúc phạm bởi sự vô trách nhiệm của nhà trường,0
28938XXD,Tôi sẽ không bỏ cuộc cho đến khi đòi được công bằng,0
28939VUO,Tôi sẽ không bao giờ quên những tháng ngày khổ sở này,0
28940JUP,Tôi sẽ chiến đấu đến cùng để bảo vệ quyền lợi của mình,0
28941MWZ,Học phí đắt đỏ như vậy mà chất lượng giảng dạy thì tệ hại,1
28942FTO,Tôi đang bị vắt kiệt sức lực và tiền bạc ở đây,1
28943DYT,Nhà trường chỉ biết vơ vét tiền của sinh viên,1
28944PZD,Học phí tăng chóng mặt trong khi cơ sở vật chất vẫn dởm!,0
28945FOY,Tôi cảm thấy bị lừa đảo trắng trợn khi đóng học phí cao ngất ngưởng!,0
28946LLJ,Tiền học phí như đổ xuống sông xuống biển,1
28947LWF,Thật bất công khi phải trả một khoản phí khổng lồ cho chất lượng giảng dạy kém!,0
28948AVH,Đây là sự lừa đảo trắng trợn,1
28949VVJ,Tôi đang bị bóp nghẹt bởi gánh nặng học phí quá đỗi vô lý!,0
28950SMJ,Học phí cao ngất ngưởng,1
28951RFO,Nhà trường chỉ quan tâm đến lợi nhuận chứ không quan tâm đến sinh viên!,0
28952EZD,Tôi thấy mình như con gà bị vặt lông,1
28953YQY,Hệ thống học phí không minh bạch,1
28954FGC,Đã nghèo lại còn bị vắt kiệt,1
28955LJG,Tôi đang bị ép buộc phải học trong môi trường giáo dục tồi tệ này!,0
28956ESM,Học phí quá cao so với chất lượng giảng dạy,1
28957NVE,Chính sách học phí này là một sự sỉ nhục đối với sinh viên nghèo!,0
28958RXQ,Tôi căm phẫn trước sự bất công và tham lam của nhà trường!,0
28959KMC,Tiền học phí tôi đóng đi đâu hết rồi? Chẳng thấy cải thiện gì cả!,0
28960NLA,Tôi cảm thấy bị lừa dối và bị lợi dụng một cách trắng trợn!,0
28961QCB,Học phí đắt đỏ như vậy nhưng cơ sở vật chất quá lạc hậu!,0
28962GYD,Thật đáng buồn khi phải chứng kiến sự xuống cấp của nền giáo dục này!,0
28963OWE,Tôi đang bị nhấn chìm trong biển học phí và sự thất vọng!,0
28964NGA,Nhà trường nên xem lại chính sách học phí vô lý này ngay lập tức!,0
28965EEF,Tôi không thể chịu đựng được nữa rồi,1
28966KFD,Tôi cảm thấy bị coi thường và bị bỏ rơi bởi chính sách học phí này!,0
28967RDN,Đây là một sự bất công kinh khủng đối với sinh viên chúng tôi!,0
28968LYI,Tôi đang rất giận dữ và thất vọng về chính sách học phí này!,0
28969BDH,Học phí tăng vọt nhưng chất lượng giáo dục lại đi xuống,1
28970ZYJ,Nhà trường đang kiếm tiền trên nỗi khổ của sinh viên chúng tôi!,0
28971TYG,Tôi không thể chấp nhận được sự vô trách nhiệm của nhà trường!,0
28972NJS,Tôi cảm thấy bị bóc lột sức lao động và tài chính một cách trắng trợn!,0
28973FJI,Học phí quá đắt đỏ,1
28974HID,Tôi cảm thấy bị xúc phạm bởi sự tham lam của nhà trường!,0
28975RTN,Tôi đang rất phẫn nộ về chính sách học phí bất công này!,0
28976YWF,Đây là sự bất công tột cùng đối với sinh viên nghèo!,0
28977GBT,Tôi không thể tin nổi mức học phí này lại cao đến vậy!,0
28978FHG,Nhà trường đang lừa dối và lợi dụng sinh viên một cách trắng trợn!,0
28979LXF,Tôi cảm thấy bị bỏ rơi và không được quan tâm trong hệ thống giáo dục này!,0
28980ZQU,Tôi đang rất bực tức và phẫn nộ về chính sách học phí này!,0
28981ZWK,Học phí đắt đỏ,1
28982EOH,Tôi rất thất vọng và tuyệt vọng về tình hình học phí hiện nay!,0
28983DMS,Sự tham lam của nhà trường đang làm tổn thương sinh viên chúng tôi!,0
28984HTV,Tôi muốn phản đối mạnh mẽ chính sách học phí bất công này!,0
28985HGT,Học phí cao ngất ngưởng nhưng chẳng nhận được gì ngoài sự thất vọng!,0
28986VFN,Nhà trường nên có trách nhiệm hơn với chính sách học phí của mình!,0
28987FXU,Tôi không thể tiếp tục chịu đựng sự bất công này nữa rồi!,0
28988EYA,Nhà trường chỉ biết ăn tiền,1
28989PFH,Tôi căm phẫn trước sự bất công trong chính sách học phí này,0
28990YJJ,Đây là sự lừa đảo trắng trợn,1
28991YCK,Học phí tăng chóng mặt,1
28992THJ,Tôi thấy mình bị bóc lột trắng trợn,1
28993MWR,Nhà trường tham lam,1
28994RQJ,Tôi ghê tởm cái cách nhà trường vơ vét tiền của sinh viên,0
28995IAA,Học phí quá cao,1
28996APX,Nhà trường không xứng đáng với đồng tiền tôi bỏ ra,0
28997OGQ,Tôi cảm thấy bị phản bội bởi chính ngôi trường này,0
28998SDY,Tôi nguyền rủa cái chính sách học phí bất công này,0
28999UPX,Học phí cao ngất ngưởng,1
29000DCX,Tôi muốn đốt hết mọi thứ liên quan đến học phí này,0
29001LXS,Tôi oán hận những người đã thiết lập chính sách này,0
29002TND,Nhà trường là một tổ chức tham lam và vô trách nhiệm,0
29003SMG,Nhà trường chỉ biết vòi tiền,1
29004ZKI,Tiền đóng nhiều mà chất lượng giảng dạy thì tệ hại,0
29005DPU,Học phí tăng chóng mặt,1
29006EQC,Đã nghèo lại còn bị nhà trường vắt kiệt,1
29007GLR,Học phí cao ngất ngưởng,1
29008MXZ,Học phí này là quá sức chịu đựng của sinh viên chúng tôi,0
29009DKO,Nhà trường ăn chặn tiền học phí hay sao mà đắt thế,0
29010GLO,Chính sách tài chính của trường vô cùng bất hợp lý,0
29011BHL,Tôi cảm thấy bị lừa dối bởi những lời hứa hẹn ban đầu,0
29012RFM,Học phí như vậy là đang giết chết ước mơ của sinh viên,0
29013BOW,Tôi không thể chịu đựng được áp lực tài chính này nữa,0
29014OZJ,Nhà trường chỉ biết kiếm tiền chứ không quan tâm đến sinh viên,0
29015ITV,Tôi rất thất vọng về chính sách tài chính của nhà trường,0
29016DXM,Tôi hận những kẻ đã thiết lập chính sách học phí này,0
29017BFZ,Học phí đắt đỏ như vậy mà chất lượng giảng dạy thì tệ hại!,0
29018WIQ,Nhà trường chỉ biết vòi tiền sinh viên,1
29019TID,Tôi đang bị vắt kiệt sức lực và tiền bạc ở trường này!,0
29020JOF,Học phí tăng chóng mặt,1
29021MPO,Đã nghèo lại còn bị trường này chặt chém không thương tiếc!,0
29022CER,Học phí cao ngất ngưởng,1
29023CBV,Tôi cảm thấy bị lừa đảo trắng trợn về chất lượng đào tạo!,0
29024XXG,Mấy năm đèn sách,1
29025DPC,Cứ tưởng vào đây tương lai sáng sủa,1
29026IDO,Học phí đắt đỏ,1
29027ODL,Đây là trò lừa đảo trắng trợn,1
29028VPH,Tôi căm phẫn chính sách học phí bất công của nhà trường!,0
29029XPB,Tôi cảm thấy bị xúc phạm bởi chính sách tài chính vô lý này!,0
29030WXJ,Thật bất công khi sinh viên phải gánh chịu học phí đắt đỏ!,0
29031WQC,Nhà trường chỉ quan tâm đến tiền,1
29032YWX,Tôi hối hận khi đã chọn trường này,1
29033CKJ,Học phí như thế này,1
29034DEX,Đây là sự tráo trở,1
29035XAF,Tôi sẽ không bao giờ tha thứ cho những kẻ tham lam này!,0
29036TLQ,Học phí quá đắt,1
29037SWG,Tôi cảm thấy bị bóc lột sức lao động và tài chính!,0
29038FGH,Chính sách tài chính của trường này là một thảm họa!,0
29039OXK,Tôi phẫn nộ tột độ trước sự vô trách nhiệm của nhà trường!,0
29040NOR,Học phí cao ngất ngưởng,1
29041XSH,Tôi cảm thấy bị phản bội bởi những lời hứa hẹn hào nhoáng!,0
29042YOW,Đây là trường đại học tồi tệ nhất mà tôi từng biết!,0
29043BYC,Học phí như núi,1
29044QDW,Tôi căm thù chính sách học phí tàn nhẫn của nhà trường!,0
29045YWV,Tiền đóng học phí như muối bỏ bể,1
29046DAQ,Tôi đang bị nhà trường vắt kiệt cả tiền lẫn sức lực!,0
29047ZAV,Học phí tăng chóng mặt,1
29048OJK,Tôi rất thất vọng về chất lượng giáo dục của trường này!,0
29049HPV,Chính sách tài chính này thật sự là một sự sỉ nhục!,0
29050XTV,Tôi sẽ không bao giờ quên sự bất công mà tôi đã phải chịu đựng!,0
29051IZB,Nhà trường chỉ quan tâm đến lợi nhuận,1
29052MBH,Tôi căm phẫn sự tham lam và vô trách nhiệm của nhà trường!,0
29053BUE,Tôi cảm thấy bị bỏ rơi và cô đơn trong chính ngôi trường này!,0
29054OEE,Học phí như thế này,1
29055AQH,Tôi nguyền rủa chính sách học phí vô nhân đạo này!,0
29056BLE,Tôi muốn đốt cháy tất cả những giấy tờ liên quan đến học phí!,0
29057SDE,Tôi sẽ không bao giờ tha thứ cho những kẻ tham nhũng này!,0
29058RNH,Học phí như vậy,1
29059HCM,Nhà trường ăn tiền không chớp mắt,1
29060KJF,Đắt đỏ thế này,1
29061WFO,Học phí tăng chóng mặt,1
29062CHH,Đây là sự lừa đảo trắng trợn,1
29063WAC,Hệ thống học phí vô lý,1
29064EDG,Tiền học phí quá cao,1
29065XFN,Nhà trường chỉ biết vơ vét tiền của sinh viên thôi!,0
29066QBD,Học phí cao ngất ngưởng,1
